unit_id,Region,Country,Urban Rural,Distance from Exchange,Technology,Market Class,24 hr average download speed,24 hour average minimum speed download,24 hour average maximum download speed,Peak average download speed,Peak average minimum speed download,Peak average maximum download speed,24 hr average upload speed,24 hour average minimum speed upload,24 hour average maximum upload speed,Peak average upload speed,Peak average minimum speed upload,Peak average maximum upload speed,24 hour DNS Failure ,Peak DNS Failure ,24 hour DNS ,Peak DNS ,24 hour Jitter Upstream,Peak Jitter Upstream,24 hour Jitter Downstream,Peak Jitter Downstream,24 hour Latency,Peak Latency,24 hour packet loss,Peak packet loss,24 hour time to load webpage,Peak time to load webpage,Disconnections,24 hour - Youtube UHD,24 hour - Youtube HD,24 hour - Youtube SD,24 hour - Youtube failure,24 hour - Youtube Start-up delay,Peak - Youtube UHD,Peak - Youtube HD,Peak - Youtube SD,Peak - Youtube failure,Peak- Youtube Start-up delay,24 hour - Netflix UHD,24 hour - Netflix HD,24 hour - Netflix SD,24 hour - Netflix failure,24 hour - Netflix Start-up delay,Peak - Netflix UHD,Peak - Netflix HD,Peak - Netflix SD,Peak - Netflix failure,Peak- Netflix Start-up delay,24 hour - iPlayer UHD,24 hour - iPlayer HD,24 hour - iPlayer SD,24 hour - iPlayer failure,24 hour - iPlayer Start-up delay,Peak - iPlayer UHD,Peak - iPlayer HD,Peak - iPlayer SD,Peak - iPlayer failure,Peak- iPlayer Start-up delay
413134,North West,England,Urban,3251 to 3500m,FTTC,B,64.36230524,54.91633781,67.30545884,64.45882422,57.90736336,67.14669084,18.55140664,18.10850245,18.57542658,18.54552638,17.869864,18.575104,0,0,10.45560291,10.30120338,0.22654286,0.22108046,0.30187429,0.31683146,9.25486111,9.1659023,0.0001,0,98.48250833,98.77458333,0.0323,0.15,0.8389,0.0111,0,622.8433917,0.1657,0.8343,0,0,614.6240332,1,0,0,0,607.7776593,1,0,0,0,635.371,0,1,0,0,466.5282948,0,1,0,0,474.8952162
14255,Wales,Wales,Rural,3251 to 3500m,FTTC,B,29.09783646,14.63152903,46.9755169,29.45758643,18.50028671,42.29183871,18.5614467,18.48937239,18.58656671,18.55796022,18.413848,18.576288,0.0001,0,12.06351767,12.10993043,0.24760822,0.29079121,0.43446849,0.46316304,10.84958025,10.80576087,0.0003,0.0005,544.9029752,595.8829121,0.0645,0.1444,0.8447,0.0109,0,1106.695259,0.163,0.837,0,0,1085.981288,0.5924,0.4022,0.0054,0,2714.865991,0.4426,0.5464,0.0109,0,3153.35792,0,1,0,0,1454.475733,0,1,0,0,1555.443
815343,South East,England,Rural,3251 to 3500m,FTTC,B,65.99975733,60.60520903,67.23930813,65.91573194,62.64639787,67.21346267,15.86421257,15.49071948,15.91973806,15.84473292,15.29948,15.920216,0.0002,0,11.7344,12.01621404,0.28880102,0.29665957,0.6379898,0.77371111,11.50664011,12.19180328,0.0001,0.0002,111.7110267,113.5382911,0,0.1618,0.8266,0.0116,0,1062.54137,0.1711,0.8289,0,0,1101.258395,1,0,0,0,529.0427416,1,0,0,0,538.3148395,0,1,0,0,827.8874972,0,1,0,0,896.9170133
947990,Northern Ireland,Northern Ireland,Rural,3251 to 3500m,ADSL,B,5.645419101,4.358812903,5.810678452,5.612566517,4.709284129,5.792412129,0.621550966,0.546901678,0.650910968,0.620229864,0.413648,0.683496,0,0,11.95483085,11.65196525,0.69025575,0.70758427,0.53803458,0.69215909,34.70776556,35.38439053,0.0016,0.0013,1019.574622,1043.113531,0.2581,0,0.986,0.014,0,1900.547933,0,0.989,0.011,0,1881.560659,0,0.9749,0.0251,0,2029.675005,0,0.9505,0.0495,0,2103.862951,0,0.9554,0.0446,0,2099.304775,0,0.9231,0.0769,0,2145.744031
34010,North East,England,Urban,3251 to 3500m,FTTC,B,55.04387886,50.7750496,56.0806864,54.38989781,50.7762112,55.6925328,14.29982551,12.5572848,15.565892,14.02183304,8.445288,15.565816,0.0004,0,22.56924811,22.28285018,0.32791964,0.32260714,0.37480357,0.45241379,19.75269697,19.82673684,0.0064,0.007,284.6658889,337.1257143,0,0.0862,0.9138,0,0,1191.717319,0.1034,0.8966,0,0,1158.570483,1,0,0,0,753.3621638,1,0,0,0,800.8866491,,,,,,,,,,
947794,East,England,Rural,3251 to 3500m,FTTC,B,34.53280869,34.1422072,34.8883472,34.48352217,34.4641216,34.590356,6.345306846,6.1465424,6.4439576,6.321890069,5.79868,6.816288,0,0,16.09355079,16.29249606,0.24042202,0.23689286,0.27466055,0.27810714,14.06379167,14.22626667,0.0023,0.0006,168.9968265,168.3713898,0.4,0.1798,0.8202,0,0,522.9523146,0.1364,0.8636,0,0,512.9960227,1,0,0,0,1101.305276,1,0,0,0,1176.08393,0,1,0,0,614.7488764,0,1,0,0,667.2740227
814529,North West,England,Rural,3251 to 3500m,FTTC,B,45.67474469,44.65433677,45.786744,45.62173094,45.05272258,45.77859742,17.37021442,17.20500542,17.61766736,17.290176,10.246608,18.764408,0,0,5.62525401,5.69193991,0.26167521,0.25814458,0.35105413,0.36832099,11.78547188,11.79469565,0.0005,0,150.1939486,148.6227738,0.129,0.1461,0.8427,0.0112,0,622.2381938,0.1657,0.8343,0,0,605.6002629,1,0,0,0,840.7427599,1,0,0,0,890.1312081,0,1,0,0,615.0627797,0,1,0,0,631.3103216
455638,South East,England,Rural,3251 to 3500m,FTTC,B,70.43675336,67.64563923,70.77889884,70.25808035,68.57202787,70.77186013,15.34547369,14.22168645,15.46820258,15.31296462,12.215776,16.072688,0.0001,0.0002,9.26760429,9.18397051,0.21759104,0.21632184,0.34264525,0.33196552,8.51743054,9.02301149,0.0007,0,262.1153846,264.6338407,0.871,0.1463,0.8428,0.0108,0,1021.085661,0.1622,0.8378,0,0,1009.07587,1,0,0,0,1409.973919,1,0,0,0,1564.954676,0,1,0,0,983.4501105,0,1,0,0,1050.952843
812836,Wales,Wales,Rural,3501 to 3750m,FTTC,B,36.358322,32.7195585,37.3142315,36.82968955,34.33743787,37.29008853,7.297432137,7.0600665,7.3685205,7.298658305,6.557384,7.586408,0,0,6.44173537,6.3953882,0.34288496,0.34421429,0.64026549,0.67632258,12.43701754,12.66834118,0.0016,0.0007,224.6837542,216.5565156,0.1765,0.1565,0.8435,0,0,1080.240374,0.2,0.8,0,0,1146.49355,0.9915,0.0085,0,0,1210.248263,0.9846,0.0154,0,0,1377.948848,0,1,0,0,657.9021984,0,1,0,0,662.4132462
939852,South West,England,Urban,3501 to 3750m,Cable,B,110.9990137,107.622679,111.6729443,110.8041518,108.6942426,111.5878934,5.98951307,5.932413419,6.019032258,5.98631794,5.803008,6.028048,0,0,14.83061411,15.12054918,1.83477208,2.21679545,0.1582849,0.19184091,14.9625114,15.44640698,0.0001,0,272.3132756,266.1502743,0.0323,0.148,0.8408,0.0112,0,510.3063939,0.1629,0.8371,0,0,507.5542303,1,0,0,0,384.8958817,1,0,0,0,388.8393921,0,1,0,0,624.3941429,0,1,0,0,637.8628362
947438,Wales,Wales,Rural,3501 to 3750m,FTTC,A,73.50627039,72.20541729,73.7853471,73.31292516,72.29828568,73.72720955,20.80466772,20.67304645,20.81076723,20.80466994,20.731832,20.81272,0,0,16.17058647,16.05473821,0.16556707,0.1611519,0.05980183,0.07564935,9.10804735,9.10716667,0.0006,0.0001,95.74347158,95.96576129,0.4516,0.1265,0.8614,0.012,0,527.7690241,0.1226,0.8774,0,0,513.7477936,1,0,0,0,539.2788515,1,0,0,0,548.4336387,0,1,0,0,567.3639669,0,1,0,0,573.8682166
975682,Northern Ireland,Northern Ireland,Rural,3501 to 3750m,ADSL,B,3.003758316,2.337819871,3.201548645,3.011363229,2.538290838,3.174078194,0.35365641,0.336814452,0.363895226,0.353517503,0.31444,0.365416,0.0007,0.0005,44.25176863,50.30898918,1.79451903,2.38143284,1.02479585,1.10166176,43.21031672,46.07551701,0.002,0.0005,1424.947878,1471.101844,2.4516,0,0.8202,0.1798,0,2702.569528,0,0.9667,0.0333,0,2703.2531,0,0.9205,0.0795,0,2504.24375,0,0.9667,0.0333,0,2611.365613,0,0,1,0,2410.447004,0,0,1,0,2437.796077
947726,South West,England,Rural,3501 to 3750m,ADSL,B,1.860268896,1.681464,1.936322065,1.878647138,1.756678194,1.917091613,0.369053076,0.352888774,0.372099871,0.36865006,0.340992,0.372272,0.0002,0.0003,34.58460943,34.2596381,1.67489836,1.69458974,0.63048197,0.60305,32.15774697,31.99299405,0.0005,0.0002,2120.063839,2097.168975,3.9677,0,0,1,0,2300.176337,0,0,1,0,2343.666536,0,0.1047,0.8953,0,2399.421195,0,0.1071,0.8929,0,2479.983621,0,0,1,0,2601.570996,0,0,1,0,2585.330867
942440,North East,England,Rural,3501 to 3750m,ADSL,B,2.592332233,1.9901344,2.70077408,2.56524,2.157679,2.695172,0.525939249,0.46480416,0.54628768,0.525988624,0.372416,0.569928,0.0035,0.0041,35.87170825,35.8838968,1.36829224,1.34882609,0.65427397,0.58722222,43.98540876,45.00667647,0.0015,0.0023,1621.891424,1651.692482,0.4194,0,0.113,0.887,0,2251.841854,0,0.1261,0.8739,0,2220.443685,0,0.841,0.159,0,2647.248109,0,0.7818,0.2182,0,2831.573125,0,0,1,0,3106.937907,0,0,1,0,2994.18209
821195,Yorkshire & Humberside,England,Rural,3501 to 3750m,FTTC,A,35.21340065,34.03563536,35.39261497,35.15182066,34.09088903,35.38974116,9.188187331,9.094510452,9.218763613,9.185537898,8.966368,9.238624,0,0,20.26202362,20.33890915,0.40143296,0.39558889,0.25613128,0.27156044,12.83560852,12.86023333,0.0007,0,168.5330656,168.4969096,0.7419,0.1522,0.837,0.0109,0,1114.835,0.1613,0.8387,0,0,1081.403387,1,0,0,0,1016.919742,1,0,0,0,1114.440645,0,1,0,0,1099.855946,0,1,0,0,1198.312129
175610,Scotland,Scotland,Urban,3501 to 3750m,FTTC,B,73.59970563,69.41496077,74.33210813,73.31169963,70.52000568,74.24795845,16.93408937,16.77374864,16.9664,16.92893335,16.705128,16.967752,0,0,20.68363522,20.69256016,0.19133233,0.1879625,0.27995137,0.29974026,17.89002198,17.9033743,0.0006,0.0001,171.1974155,173.353875,0.0645,0.1442,0.8436,0.0123,0,1142.962693,0.1677,0.8323,0,0,1122.609406,1,0,0,0,881.3990721,1,0,0,0,880.3635949,0,1,0,0,1014.72967,0,1,0,0,1018.687822
943126,North East,England,Rural,3501 to 3750m,ADSL,B,5.256029412,3.672769032,6.129013419,4.918693221,3.905714134,5.7499896,0.8828945,0.747676387,0.974832516,0.869315313,0.607592,1.007408,0.0045,0.0094,35.51024647,50.93010938,1.3910107,2.73333333,1.29754545,2.14369565,29.24897072,38.98273469,0.0022,0.0077,971.0169466,1267.400126,1.2258,0,0.9265,0.0735,0,1855.13925,0,0.8889,0.1111,0,2132.849889,0,0.918,0.0656,0.0164,2647.340216,0,0.8,0.1333,0.0667,3144.585097,0,0.7222,0.2778,0,2736.240723,0,0.5,0.5,0,3862.507643
941376,East,England,Urban,3501 to 3750m,FTTC,B,69.79332785,61.23406736,73.26653006,68.86277154,65.06552257,70.33546143,18.55031271,18.24232542,18.64719871,18.51525826,18.048768,18.667456,0,0,17.47426761,10.11102297,0.5698439,0.56025581,0.81606341,0.95034091,11.77280114,11.8857594,0.0011,0.0004,195.1606103,162.4319674,0.0645,0.1176,0.8733,0.009,0,477.0948507,0.1222,0.8778,0,0,457.6438222,0.9955,0.0045,0,0,649.7265747,0.9888,0.0112,0,0,733.5116444,0,1,0,0,603.0136622,0,1,0,0,511.4065161
942470,East Midlands,England,Rural,3501 to 3750m,FTTC,B,58.02168232,56.627884,58.77116,57.25508518,56.02874533,58.68198,18.490248,18.384783,18.55489,18.465088,17.99632,18.591728,0,0,15.78974157,15.33235328,0.14954545,0.1555,0.26334091,0.294375,12.81752174,12.89671429,0.0119,0,268.5504231,308.8316875,0.9375,0,0.9744,0.0256,0,506.8215385,0,1,0,0,434.7910625,1,0,0,0,925.0464,1,0,0,0,958.470375,0,1,0,0,1122.235316,0,1,0,0,935.7789333
814757,North West,England,Rural,3501 to 3750m,FTTC,B,30.24103009,27.26385755,30.70433161,29.92557544,27.28646942,30.58515613,6.767460227,6.607263484,6.845309678,6.759103858,6.0758,7.455408,0,0,5.77397038,5.72435479,0.24339714,0.24334146,0.65219143,0.77844048,11.89102338,12.07190608,0.0007,0.0006,244.7397589,256.1636687,0.8065,0.1368,0.8547,0.0085,0,1037.023453,0.1462,0.8538,0,0,1012.663187,0.9888,0.0112,0,0,1173.961831,0.977,0.023,0,0,1204.429107,0,1,0,0,723.032486,0,1,0,0,756.6972057
948614,East,England,Rural,3501 to 3750m,ADSL,B,2.363093374,2.047097032,2.45660929,2.344052579,2.111906581,2.404512774,0.395601509,0.278615734,0.454913334,0.390260343,0.094336,0.679448,0,0,21.16073107,21.28216779,1.74863667,1.90372603,0.52072241,0.52588732,31.68666308,32.76908387,0.0058,0.0112,2082.889276,2149.382025,12.6452,0,0,1,0,2246.728862,0,0,1,0,2187.521512,0,0.8158,0.1842,0,2509.882441,0,0.7683,0.2317,0,2431.247054,0,0,1,0,2421.22063,0,0,1,0,2571.766736
175682,Yorkshire & Humberside,England,Rural,3501 to 3750m,FTTC,B,36.87863792,33.06387819,37.37000155,36.67788955,33.96655381,37.35595819,9.150092657,9.013934452,9.178886194,9.140704139,8.8862,9.18676,0,0,5.05075351,5.0166977,0.2343487,0.23265476,0.44603746,0.50007229,10.64395192,10.75408197,0.0014,0.0002,206.69048,203.4802711,0.7742,0.142,0.8523,0.0057,0,1018.946656,0.1609,0.8391,0,0,996.7468793,0.9971,0.0029,0,0,1020.387371,0.9942,0.0058,0,0,1126.558052,0,1,0,0,623.609065,0,1,0,0,641.607046
776242,East Midlands,England,Rural,3501 to 3750m,FTTC,B,59.24208059,58.49373363,59.36465274,59.24125203,59.05853508,59.29582215,18.43612944,18.36134074,18.47834993,18.43371321,18.271616,18.532208,0,0,16.77240636,16.59620884,0.241377,0.23494667,0.24850318,0.26583117,9.33849522,9.40386667,0.0002,0,223.8309568,260.9052649,0.0741,0.1714,0.8159,0.0127,0,708.7104667,0.1948,0.8052,0,0,706.5611234,1,0,0,0,820.6593291,1,0,0,0,899.715529,0,1,0,0,1168.546808,0,1,0,0,1260.773948
947352,Wales,Wales,Rural,3501 to 3750m,FTTC,B,35.28344841,34.40320439,35.48404594,35.22472083,34.49697806,35.47200155,9.177308868,9.096791742,9.214818581,9.172284279,8.970312,9.229968,0.0001,0.0003,24.01228601,24.70246121,0.38831833,0.39091228,0.28552733,0.40066667,12.33557462,12.2903125,0.0008,0.0008,251.235805,293.7055079,0.8387,0.1136,0.8636,0.0227,0,631.4103864,,,,,,1,0,0,0,1027.986932,,,,,,0,1,0,0,1267.615452,,,,,
940566,Scotland,Scotland,Rural,3501 to 3750m,ADSL,B,3.818322032,3.648563613,3.870569032,3.812453095,3.67458271,3.861123871,0.623062599,0.535539613,0.664464774,0.619373474,0.456144,0.70708,0.0012,0.0017,36.73432018,37.17867494,0.65210511,0.63675904,0.45343243,0.41535714,27.4497561,27.43825862,0.0007,0.0004,1009.898266,1014.58826,0.3871,0,0.9425,0.0575,0,2354.116264,0,0.963,0.037,0,2219.909074,0,0.9885,0.0115,0,1740.179922,0,1,0,0,1777.048333,0,0.1136,0.8864,0,2597.782642,0,0.1071,0.8929,0,2693.903953
815399,South East,England,Urban,3501 to 3750m,FTTC,B,53.01105886,52.24153961,53.14453239,52.95377329,52.40442426,53.13497523,18.55218584,18.34302658,18.59429729,18.53980243,17.532752,18.6198,0,0,11.11013034,11.20579386,0.25273259,0.256375,0.34877095,0.58838095,7.52405335,7.96893258,0,0.0002,298.8718327,311.447663,0,0.1429,0.8464,0.0108,0,1028.376337,0.1559,0.8441,0,0,1012.730543,0.9973,0.0027,0,0,1363.112197,0.9946,0.0054,0,0,1474.863274,0,1,0,0,988.1055726,0,1,0,0,1045.450416
813607,Yorkshire & Humberside,England,Urban,3501 to 3750m,FTTC,B,28.88952311,23.84082168,29.46856723,28.80021564,26.03834219,29.44634632,3.578532687,3.390546065,3.601248774,3.577505589,3.263608,3.66796,0.0004,0.0008,11.88902869,11.9412259,0.52648754,0.49982813,0.38980851,0.39189394,10.47705197,10.59490449,0.001,0.0042,340.7744786,358.8465143,0.1613,0.1439,0.8386,0.0175,0,1143.707046,0.1748,0.8252,0,0,1122.054448,0.9789,0.0106,0.0106,0,1489.992956,0.9852,0.0074,0.0074,0,1486.935345,0,0.9966,0.0034,0,1024.663835,0,1,0,0,1032.200583
939828,Northern Ireland,Northern Ireland,Rural,3501 to 3750m,FTTC,B,43.81898866,41.67283252,44.42743071,43.54967074,41.67796314,44.21752371,8.90137013,8.745489032,8.930851871,8.918949286,8.11124,9.303992,0,0,26.69552708,26.62665559,0.27450794,0.28508333,0.43986349,0.50008621,19.0817383,19.19761111,0.0005,0.0011,184.1778621,183.9118649,0.3226,0.1486,0.8378,0.0135,0,552.1581081,0.1765,0.8235,0,0,512.7793529,1,0,0,0,792.3289857,1,0,0,0,767.8097333,0,1,0,0,857.5568,0,1,0,0,874.9368571
24195377,Wales,Wales,Rural,3501 to 3750m,ADSL,B,1.323635375,1.040789419,1.417314581,1.323213686,1.086672774,1.398028903,0.332391718,0.292367484,0.344519742,0.332184867,0.186504,0.373248,0.0046,0.0022,28.46881305,29.90086897,1.05509063,1.14823188,0.75355938,0.77458209,23.6883058,23.93500952,0.041,0.0242,2893.240488,2997.645665,33.9677,0,0,1,0,11375.36476,0,0,1,0,2219.66137,0,0,1,0,2505.477125,0,0,1,0,2460.373469,0,0,1,0,3257.224443,0,0,1,0,3381.060644
655600,South East,England,Rural,3501 to 3750m,FTTC,B,44.68281213,44.17900981,44.8798191,44.70767379,44.29562297,44.74115819,9.278518,9.206631484,9.295426322,9.278517858,9.167008,9.317096,0,0,9.12612941,9.01023883,0.31977695,0.3194,0.22628519,0.22778333,8.03098483,8.04551429,0,0,113.8201004,113.9684052,0.0323,0.1647,0.8273,0.008,0,641.5255823,0.1864,0.8136,0,0,636.6156017,1,0,0,0,750.6002097,1,0,0,0,760.9665865,0,1,0,0,666.6409253,0,1,0,0,649.0161724
48533,West Midlands,England,Urban,3501 to 3750m,FTTC,B,74.14294523,70.13100774,74.69986503,73.93115028,70.31962684,74.69833806,18.64448289,17.99776,18.676352,18.63688407,18.123408,18.681928,0,0,5.43214743,5.42600864,0.19774176,0.1988427,0.17689835,0.18272826,7.82561728,7.84944505,0.0001,0.0005,103.759775,104.8474033,0.0323,0.1459,0.8432,0.0108,0,1026.321116,0.1622,0.8378,0,0,1009.972405,1,0,0,0,559.8232162,1,0,0,0,607.8546973,0,1,0,0,570.5223919,0,1,0,0,606.6389565
2138,South East,England,Rural,3501 to 3750m,ADSL,B,2.474542705,2.067130838,2.548968,2.473367955,2.219903742,2.540321548,0.752073586,0.712668387,0.760747613,0.750959245,0.673648,0.762256,0.0091,0.01,21.62747021,21.55681792,0.68367251,0.66876136,0.65574344,0.63801124,20.08946444,20.12172067,0.0017,0.0014,1495.593392,1441.113821,0.5161,,,,,,,,,,,0,0.9226,0.0774,0,1948.866164,0,0.9435,0.0565,0,2021.542713,,,,,,,,,,
889067,Wales,Wales,Urban,3751 to 4000m,FTTC,B,35.62755586,34.10401936,36.06361342,35.52195714,34.30192981,35.92934348,5.635699031,5.444315613,5.69359071,5.637209053,5.248608,6.39124,0,0,5.83108706,5.82701764,0.26819203,0.24468,0.27502536,0.28240385,10.92593638,10.93413068,0.0014,0.0001,198.608454,180.2303611,0.6452,0.1593,0.8363,0.0044,0,517.5324159,0.1776,0.8224,0,0,502.2928131,0.9939,0.0061,0,0,1102.890776,0.9907,0.0093,0,0,1139.382722,0,1,0,0,583.3217111,0,1,0,0,569.5326
42209,North East,England,Rural,3751 to 4000m,FTTC,B,35.32904478,34.09790839,35.47346684,35.37447615,35.02082684,35.47325058,9.178820542,9.040676387,9.216629678,9.178516967,8.699344,9.225992,0.0001,0.0002,20.87381407,21.11495943,0.40766116,0.40986813,0.25036088,0.25681319,13.11374623,13.11931461,0,0,169.923967,171.2804309,0,0.1304,0.8478,0.0217,0,1096.075674,,,,,,1,0,0,0,1163.306837,,,,,,0,1,0,0,1055.414348,,,,,
35217,North West,England,Rural,3751 to 4000m,FTTC,B,37.39346626,20.60883923,45.67836232,37.43252064,26.49193806,44.05406348,15.90753935,14.48787794,16.24158994,15.79873061,11.258216,16.303736,0.0001,0.0002,25.85657535,25.81194784,0.73943875,0.68305747,1.40904558,1.61,18.58730453,18.78522599,0.0005,0.0003,381.9104823,349.4814368,0.1613,0.1473,0.8414,0.0113,0,1174.911263,0.1667,0.8333,0,0,1185.325517,0.8366,0.1634,0,0,1163.27848,0.8324,0.1676,0,0,1256.813283,0,0.9972,0.0028,0,1669.430373,0,0.9943,0.0057,0,1855.457195
1010072,South West,England,Urban,3751 to 4000m,Cable,B,111.3635587,108.5702498,111.642377,111.2631678,109.2336547,111.6403613,6.005183388,5.980535484,6.026124903,6.006492854,5.966784,6.041712,0,0,14.06780551,14.12986083,1.12185915,1.20064706,0.19699437,0.27664706,17.13199726,17.25122472,0.0002,0,276.8195573,275.5275371,0.0323,0.1513,0.8375,0.0112,0,551.8205462,0.1685,0.8315,0,0,544.9024326,1,0,0,0,401.3485335,1,0,0,0,434.6270848,0,1,0,0,684.7341598,0,1,0,0,687.9617333
813741,Scotland,Scotland,Urban,3751 to 4000m,Cable,B,215.067463,191.1613203,219.5500614,211.8275724,191.5063138,218.4095564,12.12888381,12.04766839,12.2853009,12.12829733,11.941904,12.367152,0.0001,0,10.12901215,10.33794558,1.48682645,1.72638889,0.17172329,0.20951648,19.16620604,19.38944693,0.0005,0,203.6095604,210.0995761,0.8065,0.1459,0.8432,0.0108,0,669.8094622,0.1622,0.8378,0,0,680.2143622,1,0,0,0,405.7780081,1,0,0,0,427.1990054,0,1,0,0,563.1306622,0,1,0,0,578.6922527
814877,Scotland,Scotland,Urban,3751 to 4000m,FTTC,B,32.05127254,29.82614632,32.51790606,31.95862189,29.96307019,32.51176077,3.391624664,3.205848516,3.446466322,3.394746013,1.321104,3.589992,0,0,23.30326712,23.60127081,0.45684639,0.45884211,0.30460843,0.35777922,15.48180605,15.53115301,0.0001,0.0002,195.8863112,198.7499141,0.0645,0.1772,0.8101,0.0127,0,1193.371228,0.2083,0.7917,0,0,1205.133875,1,0,0,0,1187.209844,1,0,0,0,1305.02313,0,1,0,0,1261.959047,0,1,0,0,1362.563038
42212,North East,England,Urban,3751 to 4000m,FTTC,B,31.79147495,26.48256361,30.56612026,30.82477818,26.53243097,30.56403768,9.242380218,9.0807368,9.393468,9.268311504,8.116216,9.619608,0.0002,0.0005,27.1715875,27.18270203,0.42953026,0.42742857,0.28552586,0.2841,19.7369945,20.00964205,0.0006,0.0023,607.1607805,623.2524821,0.0323,0.1622,0.8378,0,0,1219.945459,0.1538,0.8462,0,0,1139.021231,1,0,0,0,1972.593189,1,0,0,0,2166.211308,0,1,0,0,1688.899324,0,1,0,0,1809.707923
257782,Yorkshire & Humberside,England,Urban,3751 to 4000m,Cable,B,218.245403,217.2156793,218.880215,217.7173314,216.8835581,218.6015765,20.99278854,20.98600448,20.99487232,20.9966384,20.86928,21.049592,0,0,12.31813898,12.5118189,1.21129032,1.36785714,0.17425806,0.2735,14.25220331,14.4070146,0.0029,0,258.3300877,263.8149231,0.129,0.12,0.88,0,0,662.76116,0.1111,0.8889,0,0,793.5217778,1,0,0,0,273.6032963,1,0,0,0,276.0984,0,1,0,0,651.70188,0,1,0,0,657.4027692
814881,South East,England,Urban,3751 to 4000m,FTTC,B,45.0337081,43.456152,45.72095174,44.93733523,43.81273677,45.60407071,9.194324992,8.991722838,9.210687226,9.192127595,8.518336,9.212208,0,0,13.80072617,13.59670891,0.36344759,0.36313483,0.35733144,0.33409195,6.09104814,6.13314607,0,0,110.3323441,111.0488701,0,0.1354,0.8536,0.011,0,1045.440329,0.1492,0.8508,0,0,1035.642,1,0,0,0,739.8651532,1,0,0,0,752.2904413,0,1,0,0,1029.039533,0,1,0,0,1107.128417
812732,East Midlands,England,Rural,3751 to 4000m,FTTC,B,29.37669682,28.05568516,29.64563639,29.15486807,28.32850053,29.61104987,7.432362609,7.390240258,7.48704,7.416686472,7.093152,8.039544,0,0,11.54043674,11.44523223,0.4180625,0.432425,0.36212109,0.45778378,10.98238865,11.07272393,0.0002,0.0009,163.3505534,163.4781375,0.129,0.1652,0.8261,0.0087,0,1055.069213,0.1778,0.8222,0,0,1038.502233,1,0,0,0,1100.250822,1,0,0,0,1118.542329,0,1,0,0,1463.287452,0,1,0,0,1576.286317
250002,South East,England,Urban,3751 to 4000m,FTTC,B,67.0267222,58.10745342,68.74674813,65.90335271,58.60747716,68.60247819,14.42010389,13.13732181,14.55587148,14.42858864,9.684816,15.091152,0.0001,0,9.23366587,8.91359908,0.44531461,0.4711573,0.56365169,1.20766667,7.7494533,8.69092973,0.0001,0,103.8006923,103.0935843,0.0645,0.1479,0.8411,0.011,0,1030.796148,0.163,0.837,0,0,1019.313766,0.9973,0.0027,0,0,611.2228104,0.9946,0.0054,0,0,719.7540595,0,1,0,0,691.261079,0,1,0,0,757.9548602
175694,East Midlands,England,Rural,3751 to 4000m,FTTC,B,67.13789284,65.83684929,67.2217551,67.15133073,66.21670994,67.20621936,16.96669442,16.93172645,16.99249058,16.9675847,16.874296,17.028728,0.0001,0,18.02119553,18.10485549,0.21586027,0.22034783,0.21289286,0.21981522,10.36937534,10.36092308,0.0001,0,152.6602686,155.4065519,0.0323,0.1429,0.8464,0.0108,0,1052.856156,0.1613,0.8387,0,0,1044.643505,1,0,0,0,712.4155757,1,0,0,0,763.5146237,0,1,0,0,1034.232243,0,1,0,0,1078.936108
661100,Scotland,Scotland,Rural,3751 to 4000m,FTTC,B,36.90853009,35.36377394,37.23732181,36.83012114,35.597872,37.04823639,9.298563391,9.296036903,9.301428903,9.298094346,9.294832,9.301584,0,0,7.06457485,6.63789269,0.24111475,0.23891781,0.33731126,0.38243662,15.79139172,15.79083333,0,0.0001,186.7687045,188.8641522,0,0.1376,0.8557,0.0067,0,1037.60149,0.1517,0.8483,0,0,1031.152028,1,0,0,0,918.7592432,1,0,0,0,954.5001164,0,1,0,0,670.5113456,0,1,0,0,681.2487103
168292,East Midlands,England,Rural,3751 to 4000m,FTTC,B,59.45774738,58.65558013,59.86674529,59.60807705,59.20461547,59.83384053,18.53810502,18.44035768,18.564048,18.53839837,18.301504,18.566192,0.0016,0.0008,15.79710278,15.82665152,0.25854231,0.25926154,0.41261154,0.41164063,13.10865919,13.11825731,0.002,0.0051,294.6197844,311.6312018,0,0.1561,0.8312,0.0127,0,713.6510971,0.1739,0.8261,0,0,714.2008174,1,0,0,0,1273.158924,1,0,0,0,1395.10075,0,1,0,0,759.9645547,0,1,0,0,805.9503879
975410,South East,England,Urban,3751 to 4000m,Cable,B,111.008625,107.6324359,111.6634338,110.8683776,108.9401172,111.6188175,5.997835322,5.945860129,6.019305032,5.994533823,5.892368,6.032488,0,0,12.56369796,13.12826921,2.20930744,2.82622535,0.16796117,0.21971831,15.28257725,15.89282558,0.0018,0,264.471741,268.6434872,0.8387,0.1538,0.8333,0.0128,0,523.2715417,0.1765,0.8235,0,0,521.131719,1,0,0,0,357.4918437,1,0,0,0,367.53424,0,1,0,0,563.029829,0,1,0,0,579.6767667
